lid,lat,lon,rfc,minor,moderate,major,code,date_produced
PILW1,47.935000,122.071944,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PINF1,30.595278,83.259722,SERFC,0.073600,0.050000,0.050000,1,12/14/2022
PINN4,40.862500,74.321667,MARFC,0.650000,0.350000,0.170000,2,1/5/2023
PITW1,45.756511,121.210071,NWRFC,0.090000,0.050000,0.050000,1,1/27/2023
PKRS2,43.415556,97.205000,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
PKVM7,39.191653,94.769842,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PLAM6,32.841400,89.097800,LMRFC,> 0.95,0.220000,0.050000,2,1/24/2023
PLCM7,39.368889,94.786389,MBRFC,0.220000,0.050000,0.050000,1,1/24/2023
PLGA4,34.972778,90.884722,LMRFC,0.110000,0.050000,0.050000,1,1/24/2023
PLGN1,41.995076,97.058688,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PLKT1,35.195000,87.063889,LMRFC,0.180000,0.050000,0.050000,1,1/24/2023
PLMF1,26.932222,81.315000,SERFC,0.088300,0.050000,0.050000,1,12/14/2022
PLMI2,37.891389,89.019444,NCRFC,0.480000,0.050000,0.050000,1,1/27/2023
PLMN3,43.759239,71.685600,NERFC,0.090000,0.050000,0.050000,1,1/23/2023
PLNS2,44.529430,101.930153,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PLOI1,46.915280,116.951100,NWRFC,0.210000,0.160000,0.100000,1,1/27/2023
PLOI4,42.069163,91.785180,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
PLRM8,48.117800,105.192800,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PLVO2,34.754802,97.251412,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PLYK1,38.397800,96.356600,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PMZM7,39.524167,92.127778,NCRFC,0.230000,0.050000,0.050000,1,1/27/2023
PNCM5,45.841667,92.933333,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
PNCP1,40.866667,77.048611,MARFC,0.260000,0.090000,0.050000,1,1/5/2023
PNFG1,33.721111,83.295556,SERFC,0.620200,0.063900,0.050000,2,12/14/2022
PNNC2,38.429444,104.598056,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PNTI2,40.877778,88.636111,NCRFC,0.090000,0.060000,0.050000,1,1/27/2023
PNYF1,29.979167,81.852222,SERFC,0.065700,0.050000,0.050000,1,12/14/2022
POCA4,36.254167,90.970278,LMRFC,0.340000,0.140000,0.050000,1,1/24/2023
POHC1,37.716871,119.666279,CNRFC,0.100000,0.050000,0.050000,1,1/27/2023
PORM2,39.273611,77.543056,MARFC,0.510000,0.310000,0.050000,2,1/5/2023
PORM4,42.856423,84.912218,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
PORW3,43.536350,89.473830,NCRFC,0.340000,0.210000,0.090000,1,1/27/2023
POUC2,40.588100,105.069200,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PPBM7,36.759722,90.388056,LMRFC,0.230000,0.080000,0.050000,1,1/24/2023
PPFK1,37.340060,95.109970,ABRFC,0.169900,0.086700,0.050000,1,1/26/2023
PPPN4,40.969722,74.281944,MARFC,0.150000,0.060000,0.050000,1,1/5/2023
PPTN4,40.991944,74.280000,MARFC,0.130000,0.050000,0.050000,1,1/5/2023
PRAI2,40.630578,89.625928,NCRFC,0.310000,0.140000,0.050000,1,1/27/2023
PRBC1,35.628611,120.683333,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
PRCM8,47.586111,115.354167,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PRCN1,42.148459,97.478821,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PRCO2,35.013961,97.347528,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PRIM7,39.539944,92.790750,MBRFC,0.620000,0.150000,0.050000,2,1/24/2023
PRKO2,35.959167,97.032500,ABRFC,0.131000,0.033000,0.033000,1,4/16/2013
PRLI1,44.085278,115.622222,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PRMI4,40.800561,93.192430,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PROI4,41.835433,94.132002,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
PRSG1,32.052500,84.548333,SERFC,0.289900,0.050000,0.050000,1,12/14/2022
PRTC2,38.388334,105.016096,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PRTN6,42.570278,78.042222,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PRUI3,40.750000,86.066667,OHRFC,0.050000,0.050000,0.050000,1,5/2/2015
PRXQ9,62.829722,136.580556,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
PRYI2,42.194444,88.998889,NCRFC,0.220000,0.050000,0.050000,1,1/27/2023
PRZU1,41.575490,111.855220,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
PSBC2,39.795722,106.574347,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
PSGI4,41.830775,95.931915,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PSPC2,37.265528,107.011000,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
PSPT1,35.014167,86.994722,LMRFC,0.130000,0.050000,0.050000,1,1/24/2023
PTAO2,35.059722,94.602778,ABRFC,0.586500,0.449400,0.055900,2,1/26/2023
PTIK1,39.555000,98.691944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PTMN1,41.000500,95.867900,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
PTNP1,40.241667,75.651944,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
PTRC2,37.170852,104.509152,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PTRN3,42.862584,71.959200,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PTTA4,35.269722,91.236389,LMRFC,> 0.95,0.220000,0.070000,2,1/24/2023
PTTK1,37.637770,98.721110,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PTVN6,42.319444,74.436944,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PULW1,46.732380,117.181000,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PUTC3,41.909475,71.913864,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PVLL1,30.332500,90.851944,LMRFC,0.410000,0.060000,0.050000,1,1/24/2023
PVRS2,45.615833,96.875556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
PWDM7,37.185500,91.177900,LMRFC,0.240000,0.050000,0.050000,1,1/24/2023
PXCK1,39.064722,96.168889,MBRFC,0.220000,0.050000,0.050000,1,1/24/2023
PYAV2,37.857778,78.266111,MARFC,0.410000,0.060000,0.050000,1,1/5/2023
PYMI3,41.340200,86.304400,NCRFC,0.190000,0.100000,0.070000,1,1/27/2023
QLDI2,39.902245,91.430302,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
QNMK1,38.546514,95.527197,MBRFC,0.260000,0.060000,0.050000,1,1/24/2023
QUAO2,36.934444,94.746111,ABRFC,0.081100,0.051400,0.050000,1,1/26/2023
QUTG1,30.793056,83.453611,SERFC,0.171600,0.050000,0.050000,1,12/14/2022
RABI2,42.288889,89.065278,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RACW3,42.751389,87.823611,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RAMO2,36.508889,95.841667,ABRFC,0.058000,0.050000,0.050000,1,1/26/2023
RAPI4,43.423056,96.164722,MBRFC,0.140000,0.060000,0.050000,1,1/24/2023
RAPN6,43.093056,78.636111,NERFC,0.110000,0.050000,0.050000,1,1/23/2023
RATM6,32.594160,89.840550,LMRFC,0.340000,0.050000,0.050000,1,1/24/2023
RAWV2,36.983333,77.800000,SERFC,0.087800,0.050000,0.050000,1,12/14/2022
RAWW1,46.531900,121.956900,NWRFC,0.180000,0.110000,0.060000,1,1/27/2023
RAYW3,42.815556,87.994722,NCRFC,0.130000,0.050000,0.050000,1,1/27/2023
RBXM7,37.791940,92.183330,MBRFC,0.350000,0.060000,0.050000,1,1/24/2023
RCCM8,46.722500,113.682222,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
RCHM5,44.061700,92.466100,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RCKF1,29.791111,82.924444,SERFC,0.308700,0.073500,0.050000,1,12/14/2022
RCKI2,41.517778,90.561944,NCRFC,0.160000,0.100000,0.060000,1,1/27/2023
RCKN6,42.377778,75.406389,MARFC,0.070000,0.050000,0.050000,1,1/5/2023
RCMM4,42.650860,86.106703,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RCNK1,38.477222,99.437778,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
RCYC2,39.232639,107.227500,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
RDBG1,34.564167,84.833056,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RDNK1,38.566944,95.961389,MBRFC,0.350000,0.310000,0.050000,1,1/24/2023
RDOI4,41.008921,95.242393,MBRFC,0.110000,0.050000,0.050000,1,1/24/2023
RDOM4,44.676944,84.292500,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RDPI4,40.873270,95.581400,MBRFC,0.140000,0.050000,0.050000,1,1/24/2023
RDPK1,39.472222,96.831944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RDRC1,36.474861,121.728889,CNRFC,0.140000,0.050000,0.050000,1,1/27/2023
RDRP1,40.334722,75.936667,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
RDWM5,44.610300,92.610300,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
REAW3,43.449400,90.765000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
REDG1,32.077139,82.176500,SERFC,0.830800,0.422300,0.088700,2,12/14/2022
REDI4,41.589432,94.151346,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
REDM5,44.565300,92.542400,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
REGN8,46.426667,102.551389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RENV2,38.530556,77.813889,MARFC,0.410000,0.100000,0.050000,1,1/5/2023
RERC2,39.508319,106.366695,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
RESA2,60.195000,149.589444,APRFC,0.500000,0.500000,0.500000,4,3/1/2020
RFDG1,32.649278,81.840778,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RFDS2,44.910556,98.471667,MBRFC,0.150000,0.140000,0.110000,1,1/24/2023
RGLN4,40.594722,75.189722,MARFC,0.070000,0.050000,0.050000,1,1/5/2023
RHLL1,31.754167,92.344444,LMRFC,0.870000,0.250000,0.060000,2,1/24/2023
RHRN6,43.180556,77.627778,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
RICM7,39.332664,93.980000,MBRFC,0.620000,0.530000,0.050000,3,1/24/2023
RIFM7,38.388889,91.820833,MBRFC,0.270000,0.180000,0.060000,1,1/24/2023
RIGA4,35.671667,90.338056,LMRFC,0.420000,0.110000,0.060000,1,1/24/2023
RIGI1,45.413056,116.324722,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
RIPI2,40.024770,90.631795,NCRFC,0.180000,0.140000,0.050000,1,1/27/2023
RIPO2,35.985893,96.912250,ABRFC,0.093900,0.050000,0.050000,1,1/26/2023
RIVN1,40.797222,99.197222,MBRFC,0.050000,0.050000,0.050000,1,10/24/2017
RKFM5,45.086667,93.733889,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
RKGV1,43.191667,72.485556,NERFC,0.170000,-999.000000,-999.000000,1,1/23/2023
RKLM4,46.720833,89.206944,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RKVI4,43.214444,96.294167,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RLGN8,46.091667,101.333333,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RLRV2,37.086111,81.781111,LMRFC,0.080000,0.050000,0.050000,1,1/24/2023
RLSO2,36.504167,96.728056,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
RLTT1,35.637222,89.609444,LMRFC,0.060000,0.050000,0.050000,1,1/24/2023
RMDV2,37.563056,77.547222,MARFC,0.490000,0.260000,0.050000,1,1/5/2023
RMFM1,44.551900,70.544100,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
RNDO2,34.220925,98.453110,ABRFC,0.456100,0.219700,0.062600,1,1/26/2023
RNDV2,36.915000,78.741111,SERFC,0.258400,0.066200,0.050000,1,12/14/2022
RNTM6,31.332778,89.112500,LMRFC,0.320000,0.050000,0.050000,1,1/24/2023
ROBL1,30.506389,90.361667,LMRFC,0.880000,0.350000,0.080000,2,1/24/2023
ROCM4,43.082249,85.590865,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
ROCM6,31.790830,90.142500,LMRFC,0.850000,0.090000,0.050000,2,1/24/2023
ROCN1,40.657778,96.665556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ROEG1,34.232222,85.116944,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
ROKI2,42.450278,89.072500,NCRFC,0.160000,0.060000,0.050000,1,1/27/2023
ROKN7,35.954167,77.787500,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RONV2,37.258333,79.938889,SERFC,0.162100,0.118300,0.050000,1,12/14/2022
ROSM5,48.846389,95.760278,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
ROSN6,41.843056,74.086389,NERFC,0.100000,0.050000,0.050000,1,1/23/2023
ROST1,35.054167,89.540833,LMRFC,0.160000,0.110000,0.050000,1,1/24/2023
ROTW3,44.885833,89.634722,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
ROUN6,44.996111,73.360278,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
ROVP1,41.324444,77.750833,MARFC,0.070000,0.050000,0.050000,1,1/5/2023
ROWI4,42.759944,93.621849,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
ROXM1,44.642778,70.588900,NERFC,0.130000,0.050000,0.050000,1,1/23/2023
ROYW3,44.412600,88.865124,NCRFC,0.150000,0.050000,0.050000,1,1/27/2023
RRDN7,36.460278,77.634444,SERFC,0.062400,0.050000,0.050000,1,12/14/2022
RRLL1,30.960833,91.664444,LMRFC,0.667000,0.183000,0.033000,2,2/19/2014
RRLW3,45.178056,89.681111,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
RRTN4,40.570556,74.679167,MARFC,0.350000,0.090000,0.050000,1,1/5/2023
RRVL1,30.055556,90.568611,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
RSAM6,31.324700,91.109400,LMRFC,0.190000,0.050000,0.050000,1,1/24/2023
RSCG1,34.577222,84.941944,SERFC,0.157800,0.050000,0.050000,1,12/14/2022
RSDM7,40.045278,94.828611,MBRFC,0.080000,0.080000,0.050000,1,1/24/2023
RSLK1,38.776667,98.854444,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RSON1,41.126111,101.576667,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RSPW3,43.477222,89.916200,NCRFC,0.160000,0.060000,0.050000,1,1/27/2023
RSSK1,39.138889,95.954167,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RTMG1,34.260528,85.170889,SERFC,0.054000,0.050000,0.050000,1,12/14/2022
RUDM4,46.190556,84.612222,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RULN1,40.053610,95.421900,MBRFC,0.200000,0.060000,0.050000,1,1/24/2023
RUMN3,43.795626,71.845400,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
RUPM8,46.427719,108.570103,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RUSI2,42.489167,87.926389,NCRFC,0.200000,0.050000,0.050000,1,1/27/2023
RUSK1,38.965800,98.854200,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RVFA1,31.348056,86.529444,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RVFI2,41.888333,87.832778,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RVNN1,41.011667,98.912222,MBRFC,0.120000,0.050000,0.050000,1,1/24/2023
RVRI2,41.821667,87.821944,NCRFC,0.090000,0.070000,0.050000,1,1/27/2023
RVRN1,40.088889,98.765000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RVRN6,43.609444,73.737500,NERFC,0.180000,0.100000,0.050000,1,1/23/2023
RVSA4,36.346389,91.114167,LMRFC,0.190000,0.130000,0.060000,1,1/24/2023
RVTI2,39.843105,89.547320,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
RVTW4,42.997890,108.375460,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
RWDM5,44.523611,95.171389,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
RWLG1,33.985833,84.316111,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RYEA4,33.700833,92.025833,LMRFC,0.140000,0.050000,0.050000,1,1/24/2023
RYEF1,27.513333,82.367222,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
RZLI3,40.933333,87.128889,NCRFC,0.170000,0.060000,0.050000,1,1/27/2023
SABM5,46.775556,96.627778,NCRFC,0.410000,0.050000,0.050000,1,1/27/2023
SACM2,39.449722,77.730278,MARFC,0.090000,0.050000,0.050000,1,1/5/2023
SACM8,48.509200,107.218750,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
SACN6,43.315833,73.927500,NERFC,0.050000,0.050000,0.050000,1,5/5/2015
SAGM4,43.421944,83.951944,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
SALA2,64.471528,146.928056,APRFC,0.064500,-999.000000,-999.000000,1,7/1/2022
SALC2,38.545830,106.010569,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SALV2,36.896667,81.746389,LMRFC,0.070000,0.050000,0.050000,1,1/24/2023
SALW4,43.079720,111.037220,NWRFC,0.050000,0.050000,-999.000000,1,1/27/2023
SANK1,38.189444,99.331111,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SANV2,36.945833,79.525000,SERFC,0.130700,0.050000,0.050000,1,12/14/2022
SARA1,30.824999,88.069631,SERFC,0.092500,0.058900,0.050000,1,12/14/2022
SARM6,34.575556,90.224444,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
SASO2,34.965362,96.512511,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SATW1,47.000833,123.493611,NWRFC,0.070000,0.050000,0.050000,1,1/27/2023
SAVM5,44.788056,93.329444,NCRFC,0.280000,0.050000,0.050000,1,1/27/2023
SAXM3,42.325373,71.397560,NERFC,0.070000,0.050000,0.050000,1,1/23/2023
SAYA1,33.709722,86.983333,SERFC,0.200700,0.050000,0.050000,1,12/14/2022
SBFS2,44.513056,103.136389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SBNI3,41.720278,86.267778,NCRFC,0.240000,0.060000,0.050000,1,1/27/2023
SBNV2,36.693333,78.900556,SERFC,0.454100,0.055400,0.050000,1,12/14/2022
SBYP1,40.834444,76.826944,MARFC,0.200000,0.080000,0.050000,1,1/5/2023
SCCC2,38.901649,107.921176,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
SCKA2,55.801389,133.108611,APRFC,0.050000,0.050000,-999.000000,1,7/1/2022
SCKG1,34.918944,85.125722,LMRFC,0.220000,0.050000,0.050000,1,1/24/2023
SCLM7,38.788889,90.470833,MBRFC,0.400000,0.060000,0.050000,1,1/24/2023
SCNM5,46.703333,92.418611,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SCOC1,40.491667,124.098611,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
SCOM5,45.547222,94.145556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SCON7,36.209167,77.383889,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
SCOS2,43.185833,97.635278,MBRFC,0.200000,0.180000,0.150000,1,1/24/2023
SCSK1,38.712370,99.292370,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SCTM4,43.945006,86.278690,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SCVC2,38.245558,104.486360,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SCZM7,38.055830,94.145560,MBRFC,0.180000,0.060000,0.050000,1,1/24/2023
SEBV2,36.770278,77.166389,SERFC,0.313000,0.076600,0.050000,1,12/14/2022
SEBW3,43.741389,87.752222,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SEDK1,37.883050,97.424160,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SEEM7,37.998611,91.360833,NCRFC,0.280000,0.050000,0.050000,1,1/27/2023
SEIO2,36.183373,98.921206,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SELA1,32.405556,87.018611,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
SELI1,46.086667,115.512778,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SERO3,44.793747,120.006677,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SEVI2,40.490041,90.340403,NCRFC,0.250000,0.120000,0.050000,1,1/27/2023
SEVT1,35.878333,83.577778,LMRFC,0.120000,0.050000,0.050000,1,1/24/2023
SFDS2,45.241667,98.391111,MBRFC,0.430000,0.150000,0.110000,1,1/24/2023
SFLM7,40.462508,91.566964,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
SFLN2,41.944722,114.688611,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SFLS2,43.610100,96.744444,MBRFC,0.130000,0.050000,0.050000,1,1/24/2023
SFRA4,36.455833,90.137778,LMRFC,0.370000,0.050000,0.050000,1,1/24/2023
SFSV2,38.646111,78.535000,MARFC,0.140000,0.050000,0.050000,1,1/5/2023
SFYV2,36.648611,82.750556,LMRFC,0.100000,0.050000,0.050000,1,1/24/2023
SGRA2,69.015000,148.817222,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
SHAM8,46.318992,109.460547,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SHAT2,35.264167,100.241389,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SHBM6,31.857575,88.686906,LMRFC,0.150000,0.050000,0.050000,1,1/24/2023
SHBN6,42.678611,75.510833,MARFC,0.430000,0.170000,0.050000,1,1/5/2023
SHBW4,44.822500,106.961944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SHEC1,38.511297,122.455813,CNRFC,0.060000,0.050000,0.050000,1,1/27/2023
SHEW2,39.434722,77.801389,MARFC,0.670000,0.150000,0.050000,2,1/5/2023
SHIA2,61.225556,149.635000,APRFC,0.102500,0.082400,0.050000,1,7/1/2022
SHIW3,44.444444,88.580278,NCRFC,0.220000,0.050000,0.050000,1,1/27/2023
SHLI2,41.606944,87.597778,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SHLI4,43.195833,95.845833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SHLM8,48.427197,111.889836,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SHOP1,41.088056,75.038056,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
SHRC2,39.652300,105.032900,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SHRI4,42.711925,92.582966,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
SHRM4,44.436389,85.698611,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SHVT1,35.480278,86.499167,LMRFC,0.570000,0.490000,0.090000,2,1/24/2023
SHWN8,48.990000,101.957778,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SHYM5,47.412500,96.763889,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SIDM1,44.472222,69.683900,NERFC,0.090000,0.050000,0.050000,1,1/23/2023
SIDM8,47.677500,104.155278,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SIFS2,43.533611,96.790556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SIGI4,41.300845,92.204626,NCRFC,0.200000,0.090000,0.050000,1,1/27/2023
SILO3,44.715278,123.888611,NWRFC,0.150000,0.050000,0.050000,1,1/27/2023
SINW4,41.872181,107.057547,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SIOI4,42.535000,96.410556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SIRI2,42.438056,89.175000,NCRFC,0.310000,0.050000,0.050000,1,1/27/2023
SIXA2,60.820833,149.425278,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SJOA4,35.983056,92.747222,LMRFC,0.060000,0.050000,0.050000,1,1/24/2023
SJSM7,39.753250,94.856833,MBRFC,0.250000,0.060000,0.050000,1,1/24/2023
SKGA2,59.468333,135.302222,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SKLA2,60.466389,150.601389,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SKTK1,39.559444,99.285556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SKWA2,61.961944,151.166944,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SLAA2,67.254444,150.177222,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
SLBI3,41.182778,87.340278,NCRFC,0.250000,0.150000,0.070000,1,1/27/2023
SLDM8,45.738361,110.479469,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SLFC2,40.982500,107.382222,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
SLLM7,38.158528,91.108472,NCRFC,0.510000,0.070000,0.050000,2,1/27/2023
SLNK1,38.844440,97.668360,MBRFC,0.100000,0.070000,0.050000,1,1/24/2023
SLOC1,33.218056,117.359444,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
SLOW4,44.838730,108.435080,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SLYP1,40.281944,77.890833,MARFC,0.350000,0.120000,0.050000,1,1/5/2023
SMBM8,49.011408,113.299547,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SMDP1,40.323333,77.169167,MARFC,0.240000,0.070000,0.050000,1,1/5/2023
SMFN7,35.512778,78.350000,SERFC,0.806200,0.394900,0.210500,2,12/14/2022
SMFV2,36.807222,81.622222,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
SMHM7,39.388056,94.578889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SMIN1,41.032500,98.740556,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
SMLI2,37.158333,88.426111,LMRFC,0.380000,0.090000,0.050000,1,1/24/2023
SMML1,30.982500,91.798333,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
SMNI1,45.183333,113.894444,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
SMPC2,38.030706,108.110289,CBRFC,0.050000,0.050000,0.050000,1,3/6/2018
SMRW1,48.545941,122.338217,NWRFC,0.100000,0.050000,0.050000,1,1/27/2023
SMYM4,43.052809,85.264739,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
SNCK1,39.947778,96.108333,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SNCN5,35.654722,104.378611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
SNDK1,39.798611,97.792778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
SNDO3,45.448611,122.245000,NWRFC,0.050000,-999.000000,0.050000,1,1/27/2023
SNFF1,28.837778,81.324444,SERFC,0.051600,0.050000,0.050000,1,12/14/2022
SNKS2,44.959800,98.513600,MBRFC,0.180000,0.140000,0.120000,1,1/24/2023
SNNP1,41.317222,78.103333,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
SNOA2,60.294440,149.346040,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
SNQW1,47.615000,121.712222,NWRFC,-999.000000,-999.000000,-999.000000,1,2/9/2016
